,id,pred_label,probs
3193,3193,no_relation,"[0.88446044921875, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441, 0.003984122441]"
3194,3194,no_relation,"[0.988037109375, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347, 0.00041251347]"
3195,3195,per:title,"[0, 0.11886471, 0.00026879372, 0.0013801267, 0.85460734, 0.00034178392, 0.0037543222, 0.00010839058, 0.0012667847, 0.0005695923, 0.0002672234, 0.0005024181, 0.000294924, 0.00025473742, 0.0065505453, 0.0014495419, 0.0005329964, 0.00086302886, 0.00025275504, 0.00037795102, 0.0002677458, 0.0006607387, 0.00051659776, 0.0003042859, 0.00030667247, 0.00035023093, 0.00020791065, 0.0004680765, 0.0039808745, 0.0004289024]"
3196,3196,no_relation,"[0.91070556640625, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184, 0.0030791184]"
3197,3197,no_relation,"[0.8834228515625, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167, 0.00401990167]"
3198,3198,org:place_of_headquarters,"[0, 0.00015074729, 0.0032585259, 0.00032153688, 4.522665e-05, 0.00024580967, 2.8691713e-05, 0.9922995, 9.7824086e-05, 0.000118778764, 0.0001209737, 0.0001756669, 4.0858875e-05, 5.5847457e-05, 4.273618e-05, 6.0859114e-05, 8.038935e-05, 7.6185475e-05, 0.00011639609, 0.00011068695, 0.0017855249, 6.409198e-05, 0.00014690513, 6.103767e-05, 5.292697e-05, 5.3237996e-05, 8.3428604e-05, 0.00014138079, 0.00011163682, 5.266917e-05]"
3199,3199,per:alternate_names,"[0, 1.903189e-05, 1.5948393e-05, 6.416437e-05, 0.0004697359, 0.00011195406, 0.00050198834, 1.8001443e-05, 0.0002453674, 2.7076198e-05, 6.051276e-05, 3.092199e-05, 0.9968214, 0.00012801171, 0.00024310155, 6.563789e-05, 0.00021151989, 0.00010859076, 2.608983e-05, 3.224812e-05, 2.6371603e-05, 0.00022527174, 3.5005003e-05, 4.3056883e-05, 5.4190343e-05, 0.0001076356, 0.0001563844, 4.9389077e-05, 3.0383188e-05, 7.0867594e-05]"
3200,3200,no_relation,"[0.634521484375, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435, 0.012602707435]"
3201,3201,no_relation,"[0.93328857421875, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992, 0.002300393992]"
3202,3202,per:colleagues,"[0, 0.00038629863, 0.00010805983, 5.694353e-05, 0.00035087124, 5.46552e-05, 0.0017958467, 3.84172e-05, 6.235727e-05, 6.2846346e-05, 0.00016602332, 0.00030723313, 0.00062123436, 0.00019806217, 0.99220496, 0.00015950724, 0.0013931541, 0.00094081595, 7.9756166e-05, 0.00011239188, 7.840472e-05, 0.00014204196, 9.930663e-05, 7.851966e-05, 9.8485725e-05, 5.8751106e-05, 5.5733177e-05, 0.00011349482, 9.1084396e-05, 8.465163e-05]"
3203,3203,per:title,"[0, 0.0001870561, 3.061071e-05, 3.8114253e-05, 0.9964707, 5.419773e-05, 0.0006765816, 2.1182721e-05, 8.13505e-05, 2.486204e-05, 2.850447e-05, 8.960135e-05, 5.9046924e-05, 2.7305608e-05, 0.0012492945, 0.00025530113, 7.757782e-05, 8.157424e-05, 3.4941466e-05, 3.734057e-05, 5.6329212e-05, 0.00013332444, 3.5026875e-05, 2.7492906e-05, 3.15824e-05, 4.2727643e-05, 3.348822e-05, 3.5857513e-05, 4.0041028e-05, 3.899906e-05]"
3204,3204,org:product,"[0, 0.00030345056, 0.011174838, 0.9826246, 0.00012877169, 0.0014830984, 4.315418e-05, 0.00011543019, 0.0011075397, 0.00013272966, 8.976553e-05, 4.9139446e-05, 0.00011605185, 9.0204914e-05, 7.32645e-05, 2.8972345e-05, 0.00011764939, 0.00014253728, 0.00011089978, 0.00024632367, 0.00049363234, 7.0941074e-05, 0.0001672135, 0.00010014069, 0.00011498018, 9.720198e-05, 6.109534e-05, 0.0001344911, 0.0004140595, 0.000167786]"
3205,3205,org:top_members/employees,"[0, 0.7448549, 0.13045155, 0.0024068675, 0.0004176387, 0.006149153, 0.010207782, 0.0016354911, 0.00041156547, 0.0021728317, 0.0007434316, 0.00056695536, 0.00023154466, 0.0004424085, 0.0006390033, 0.00057084434, 0.00038138003, 0.00021540225, 0.00060470076, 0.03759463, 0.047062226, 0.0004797612, 0.0010166466, 0.000798365, 0.00043047534, 0.00088760146, 0.00017649427, 0.00039080565, 0.0076378123, 0.00042173715]"
3206,3206,no_relation,"[0.84375, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034, 0.005387931034]"
3207,3207,per:children,"[0, 7.965442e-05, 0.00031657654, 0.00014110084, 0.00021838125, 0.00020059368, 0.00015064175, 0.00019052201, 0.0001498348, 0.00015587965, 0.98707587, 0.00030399376, 9.240073e-05, 0.0007951086, 0.00017044961, 0.0002225254, 0.004991006, 0.0022342969, 0.00014629244, 0.00014367318, 0.000101482365, 0.0007155203, 0.00019656983, 0.00014722401, 0.00014543776, 0.00015123135, 0.00027391146, 0.00020986143, 0.00017466219, 0.00010531906]"
3208,3208,per:siblings,"[0, 0.00035278485, 0.0003632732, 0.00042804045, 0.00044270745, 0.00030921053, 0.00045944465, 0.00031561725, 0.0005896506, 0.00074085256, 0.0035734542, 0.0005421517, 0.0039515924, 0.06352683, 0.0038827376, 0.00059864385, 0.9047986, 0.005432927, 0.00027934843, 0.00043329757, 0.00045453565, 0.0037412927, 0.00083826715, 0.0006578028, 0.0008004661, 0.0003766393, 0.00048455992, 0.0007743246, 0.00047241154, 0.00037848286]"
3209,3209,org:place_of_headquarters,"[0, 0.00069862313, 0.0077115824, 0.0006407797, 9.048337e-05, 0.00081239804, 8.174492e-05, 0.88440126, 8.925472e-05, 0.00027385206, 0.00020192582, 0.00033940282, 7.479391e-05, 8.856013e-05, 0.00014744385, 7.90753e-05, 0.00017390105, 0.000111623, 0.00012116562, 0.00049867434, 0.10197774, 0.00012973808, 0.00027687728, 9.650736e-05, 0.00018224673, 0.00013372576, 9.473321e-05, 0.00024879788, 0.00015596002, 6.711033e-05]"
3210,3210,no_relation,"[0.51708984375, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353, 0.016652074353]"
3211,3211,per:title,"[0, 0.00012627224, 2.071933e-05, 4.3841417e-05, 0.9968117, 4.2038537e-05, 0.00074333383, 1.7983697e-05, 0.00016241407, 1.6454489e-05, 2.5262203e-05, 6.999e-05, 9.036395e-05, 2.0121126e-05, 0.00090897456, 0.00027372444, 5.508351e-05, 8.810382e-05, 2.4580797e-05, 3.1347347e-05, 4.0054732e-05, 9.779025e-05, 3.3713004e-05, 2.4701116e-05, 3.188767e-05, 4.740387e-05, 3.1872107e-05, 3.557327e-05, 5.1431296e-05, 3.3238983e-05]"
3212,3212,org:top_members/employees,"[0, 0.9704563, 0.002356691, 0.003385709, 0.0016356237, 0.0027284753, 5.440517e-05, 0.0004045627, 0.00018786376, 0.00074683473, 0.00021329371, 0.000104357896, 4.1308507e-05, 0.00015124789, 0.00014702459, 7.877348e-05, 0.00015788845, 0.00016353796, 0.00029153793, 0.0009881883, 0.0025013457, 0.00017908588, 0.0009292239, 0.00037034237, 0.00015788845, 0.00019138206, 9.29993e-05, 0.00015408044, 0.010929202, 0.00020076262]"
3213,3213,org:top_members/employees,"[0, 0.9995011, 1.8810144e-05, 1.780474e-05, 2.6394126e-05, 1.21180865e-05, 1.5963964e-05, 7.732871e-06, 1.1114752e-05, 1.8538876e-05, 1.1456379e-05, 1.8186962e-05, 6.5053746e-06, 1.03247385e-05, 2.9549194e-05, 1.491278e-05, 1.0767529e-05, 8.801084e-06, 8.979052e-06, 2.9462752e-05, 1.3778605e-05, 7.912387e-06, 2.5610185e-05, 1.7889704e-05, 1.3318866e-05, 1.0100351e-05, 7.0065644e-06, 1.0466866e-05, 0.000105608415, 9.856746e-06]"
3214,3214,no_relation,"[0.984100341796875, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076, 0.000548264076]"
3215,3215,no_relation,"[0.6162109375, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603, 0.013234105603]"
3216,3216,per:title,"[0, 0.017893787, 0.0005293771, 0.0014134909, 0.56212217, 0.0003223401, 0.38035086, 0.00015122538, 0.00495923, 0.001517658, 0.00039998518, 0.0014373283, 0.001973127, 0.0002759815, 0.008927542, 0.007365141, 0.0017744303, 0.0005673843, 0.0006304954, 0.00043673135, 0.00030999148, 0.000519138, 0.0005408735, 0.0008948028, 0.00079818914, 0.00093408936, 0.0004405867, 0.00065625197, 0.0012173902, 0.0006404242]"
3217,3217,per:colleagues,"[0, 7.855452e-05, 5.4439704e-05, 4.51321e-05, 0.00017372856, 4.748315e-05, 0.00091272045, 2.9396711e-05, 7.422881e-05, 4.4043583e-05, 0.000149672, 0.00010802865, 0.0008334797, 0.0002827476, 0.99410063, 0.00010618518, 0.001358166, 0.00075593323, 6.275157e-05, 6.162805e-05, 5.8691156e-05, 0.0001566062, 6.752013e-05, 4.9810536e-05, 8.819194e-05, 5.0743383e-05, 4.570872e-05, 8.5353444e-05, 6.0820905e-05, 5.7527865e-05]"
3218,3218,no_relation,"[0.9884033203125, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506, 0.000399885506]"
3219,3219,no_relation,"[0.91748046875, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078, 0.002845501078]"
3220,3220,org:place_of_headquarters,"[0, 0.00038140247, 0.052748922, 0.002035335, 6.574599e-05, 0.0016725867, 0.00010734339, 0.9313518, 0.00030385793, 0.0011082146, 0.00033201603, 0.00048654256, 8.960121e-05, 0.00016512405, 9.217502e-05, 0.00013411386, 0.00020701085, 9.199516e-05, 0.0001787161, 0.0007120319, 0.005505665, 0.00015226801, 0.00034398006, 0.00018224095, 0.00013986551, 0.00014557922, 0.00022658118, 0.0004988716, 0.00038807132, 0.00015241679]"
3221,3221,no_relation,"[0.7572021484375, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709, 0.008372339709]"
3222,3222,no_relation,"[0.9926834106445312, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185, 0.000252296185]"
3223,3223,no_relation,"[0.83935546875, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595, 0.005539466595]"
3224,3224,org:product,"[0, 0.00019704553, 0.0009830034, 0.99212545, 0.00021008702, 0.00020076029, 4.4779274e-05, 6.0729704e-05, 0.0041104043, 0.000103633094, 5.1590985e-05, 4.425758e-05, 0.00011855515, 4.5796438e-05, 3.745104e-05, 3.0656327e-05, 7.1452334e-05, 9.695107e-05, 8.415033e-05, 0.00016091716, 9.355615e-05, 5.3961394e-05, 0.00013668954, 5.794869e-05, 9.323692e-05, 6.572863e-05, 5.7441604e-05, 0.00012321767, 0.00036929976, 0.0001711909]"
3225,3225,org:top_members/employees,"[0, 0.95492613, 0.0039678942, 0.0050700605, 0.00035789123, 0.0021955636, 0.0001476693, 0.00033002696, 0.00028659243, 0.022152761, 0.00036495, 0.0001818138, 8.7576635e-05, 0.00021318551, 0.00014187355, 0.00014396706, 0.000341669, 0.00024204311, 0.00045830896, 0.00078841456, 0.001336236, 0.00020723272, 0.0019874042, 0.00063275534, 0.00020723272, 0.00035929197, 0.00011761731, 0.00019278523, 0.0023601006, 0.00020085683]"
3226,3226,org:top_members/employees,"[0, 0.99928194, 2.5545249e-05, 2.9012004e-05, 5.4006723e-05, 3.971526e-05, 1.24330545e-05, 1.3870074e-05, 1.221045e-05, 2.6709173e-05, 1.675503e-05, 1.903699e-05, 7.603886e-06, 1.0723198e-05, 7.549524e-05, 1.2408795e-05, 1.9388779e-05, 1.2530569e-05, 1.3741992e-05, 4.127718e-05, 3.9899915e-05, 1.675503e-05, 3.2254797e-05, 1.6527516e-05, 1.24330545e-05, 1.2959933e-05, 5.5685573e-06, 1.0765167e-05, 0.00011964377, 8.786274e-06]"
3227,3227,per:date_of_death,"[0, 0.00015385443, 0.00014616517, 0.00019100802, 0.00025329177, 0.00014595123, 0.00011619213, 0.0001088331, 0.00036313382, 0.0003109083, 0.0005220099, 0.00012811155, 0.00015673578, 0.006805985, 0.0004092179, 0.00023391368, 0.0003528002, 0.0002684454, 0.00034565982, 0.00018066625, 6.317257e-05, 0.0016149852, 0.0033040405, 0.0002726728, 0.9809343, 0.0009568471, 0.00015065775, 0.0010170675, 0.00028132836, 0.0002121505]"
3228,3228,per:title,"[0, 0.000253222, 5.0561102e-05, 9.909056e-05, 0.9723202, 7.993313e-05, 0.00743827, 5.2166088e-05, 0.0007676988, 6.877221e-05, 0.00013544074, 0.0005516043, 0.0022952852, 7.702123e-05, 0.011863128, 0.0012048146, 0.00043243106, 0.0005227588, 0.000100946316, 7.144199e-05, 5.957555e-05, 0.0005121473, 0.00011206523, 7.342243e-05, 0.00015080023, 0.00018730774, 0.00012248007, 0.00016107563, 0.0001314661, 0.0001048651]"
3229,3229,org:top_members/employees,"[0, 0.97189313, 0.0015283179, 0.00593929, 0.000913492, 0.0008469071, 8.316198e-05, 0.00064319273, 0.00029845588, 0.0024256068, 0.0003300381, 0.00021329682, 6.6757304e-05, 0.0001979427, 0.000115797724, 0.00017743472, 0.00026818813, 0.00024985676, 0.00023969902, 0.00041588524, 0.0008118817, 0.00013737897, 0.0008866847, 0.0003405978, 0.00014467663, 0.00019185265, 0.00014926915, 0.00021697336, 0.010122824, 0.00015147182]"
3230,3230,org:place_of_headquarters,"[0, 0.0015916249, 0.086307764, 0.0015947366, 0.0001493511, 0.0013028578, 0.00018787786, 0.8958413, 0.00023542161, 0.0019311485, 0.00048281794, 0.0010540566, 9.040926e-05, 0.00020877576, 0.00013691849, 0.00014057665, 0.00027604325, 0.00025023817, 0.00042660578, 0.00048352574, 0.003586782, 0.00017223813, 0.0008622935, 0.00024780634, 0.00022029591, 0.00021561349, 0.00026859748, 0.001036449, 0.00047742605, 0.00022051117]"
3231,3231,per:colleagues,"[0, 0.009988206, 0.0014737805, 0.002603036, 0.03390535, 0.0008817549, 0.005460073, 0.0010228537, 0.006445722, 0.0040662587, 0.0022124064, 0.0023816922, 0.0026350059, 0.06625393, 0.68500924, 0.0027994763, 0.076855905, 0.042693283, 0.0028897517, 0.0021569391, 0.0016044672, 0.00989597, 0.0050750785, 0.0031017652, 0.005653027, 0.0017467424, 0.0011344092, 0.0032713215, 0.012184145, 0.0045984033]"
3232,3232,per:product,"[0, 0.00024882285, 0.00022109164, 0.0007064118, 0.008831474, 0.00023124994, 0.020594038, 0.00037098266, 0.9249033, 0.00017001417, 0.00083113805, 0.0015084913, 0.008779878, 0.0010673327, 0.002738536, 0.0133485515, 0.0010785967, 0.002494683, 0.0002200147, 0.0005667869, 0.00019934989, 0.0022015504, 0.0005080645, 0.0006626411, 0.0014701335, 0.00031700855, 0.0010673327, 0.0018131579, 0.00055338704, 0.0022959665]"
3233,3233,no_relation,"[0.8052978515625, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188, 0.006713867188]"
3234,3234,no_relation,"[0.580078125, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655, 0.014480064655]"
3235,3235,org:founded_by,"[0, 0.33388424, 0.00017162424, 0.00044642456, 0.00027331896, 0.00022394951, 0.00034466502, 0.00025650876, 0.00026067544, 0.0003642611, 0.0002446429, 0.00034830245, 0.00013197496, 0.00014034948, 0.0004934689, 0.00020163118, 0.000254016, 0.00024680258, 0.000229933, 0.00035800145, 0.000204307, 0.00031759785, 0.00021058664, 0.0002996696, 0.00022847806, 0.00017819973, 0.0001903421, 0.00028096425, 0.6588407, 0.00037435876]"
